"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
29447,"city_28",0.9390000000000001,"Male","No relevent experience","no_enrollment","Phd","STEM",">20","100-500","Public Sector",">4",46,0
21693,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Masters","STEM","13","1000-4999","Pvt Ltd",">4",36,0
9107,"city_116",0.743,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","100-500","Pvt Ltd",">4",30,0
28002,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","3","100-500","NGO",">4",68,1
12534,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","500-999","Pvt Ltd","1",48,1
24284,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","1","50-99","Pvt Ltd","1",5,1
8894,"city_75",0.9390000000000001,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","<10","Pvt Ltd",">4",21,0
15193,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","18","50-99","Funded Startup","1",147,1
27954,"city_16",0.91,"Male","Has relevent experience","Full time course","Graduate","STEM","13","1000-4999","Pvt Ltd","1",178,0
11743,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","10000+","Pvt Ltd","never",96,1
14245,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","500-999","Funded Startup","1",198,0
19926,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","<10","Early Stage Startup","1",22,0
26251,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","100-500","Public Sector","2",135,0
22794,"city_21",0.624,"Female","Has relevent experience","no_enrollment","Graduate","STEM","3","500-999","Pvt Ltd","1",22,1
32014,"city_136",0.897,"Male","Has relevent experience","Part time course","Masters","STEM","11","<10","Pvt Ltd","1",69,0
16749,"city_114",0.9259999999999999,"Male","No relevent experience","Part time course","Masters","STEM","16","1000-4999","NGO",">4",101,0
20815,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","100-500","Pvt Ltd","1",216,0
4235,"city_100",0.887,"Male","Has relevent experience","no_enrollment","Phd","STEM","16","50-99","Funded Startup","1",212,1
31701,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Humanities",">20","50-99","Pvt Ltd",">4",92,0
10218,"city_104",0.924,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","NGO","1",12,0
24449,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","No Major","4","50-99","Early Stage Startup","1",74,1
25350,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","1","<10","Early Stage Startup","1",9,1
26729,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","17","50-99","Pvt Ltd","1",14,0
7963,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","5000-9999","Pvt Ltd","1",57,1
4092,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","4","10000+","Pvt Ltd","2",264,0
5327,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","18","10000+","Pvt Ltd","2",17,0
23909,"city_50",0.8959999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","50-99","Pvt Ltd",">4",7,0
27313,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","20","1000-4999","Pvt Ltd","3",280,1
13994,"city_12",0.64,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd","never",40,1
24393,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","10/49","Pvt Ltd","1",21,1
26959,"city_67",0.855,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","10000+","Pvt Ltd","2",266,0
31204,"city_16",0.91,"Male","No relevent experience","Part time course","Graduate","STEM","5","10/49","Pvt Ltd","1",30,1
15089,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","500-999","Pvt Ltd","2",57,1
29597,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","<1","50-99","Pvt Ltd","1",55,1
251,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","50-99","Pvt Ltd","1",36,1
2361,"city_104",0.924,"Male","Has relevent experience","no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd","1",140,0
10876,"city_100",0.887,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd","never",67,0
33302,"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10/49","Pvt Ltd","1",7,0
12396,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","<1","100-500","Pvt Ltd","1",75,1
31289,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","50-99","Pvt Ltd",">4",66,1
2775,"city_90",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","<10","Funded Startup","1",308,1
25959,"city_10",0.895,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","<10","Pvt Ltd","1",129,0
19601,"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","1000-4999","Pvt Ltd",">4",15,0
11175,"city_12",0.64,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","1000-4999","Pvt Ltd","1",148,0
7985,"city_45",0.89,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","100-500","Pvt Ltd","1",57,0
23094,"city_53",0.74,"Male","Has relevent experience","Full time course","Graduate","STEM","11","10000+","Pvt Ltd",">4",32,0
15468,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","100-500","Pvt Ltd","2",65,0
29064,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","1000-4999","Pvt Ltd","1",14,1
12893,"city_136",0.897,"Male","No relevent experience","Part time course","Graduate","STEM","3","10000+","Pvt Ltd","1",5,0
21787,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",31,0
10059,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","10000+","Pvt Ltd","1",56,0
16471,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","1","<10","Pvt Ltd","1",31,1
31599,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","2",49,1
31486,"city_69",0.856,"Male","Has relevent experience","Part time course","Graduate","STEM","3","50-99","Pvt Ltd","2",182,1
8946,"city_76",0.698,"Male","No relevent experience","no_enrollment","Graduate","STEM","4","50-99","Pvt Ltd","1",16,1
31101,"city_75",0.9390000000000001,"Male","Has relevent experience","no_enrollment","Phd","STEM",">20","500-999","Pvt Ltd","1",10,0
24303,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","4","10/49","Pvt Ltd","2",30,1
24420,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Phd","STEM","10","100-500","Pvt Ltd",">4",226,0
30509,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other","8","100-500","NGO","1",128,0
2256,"city_76",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","10000+","Pvt Ltd","never",139,0
17410,"city_24",0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","100-500","Pvt Ltd","2",48,0
30704,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","10/49","Other",">4",30,0
7853,"city_144",0.84,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","50-99","Pvt Ltd","1",11,1
25167,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","10","10/49","Pvt Ltd","1",33,1
24764,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",92,0
26265,"city_103",0.92,"Male","No relevent experience","no_enrollment","Graduate","Business Degree","15","50-99","Public Sector","1",108,1
16590,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","100-500","Pvt Ltd","1",290,1
15650,"city_26",0.698,"Male","Has relevent experience","Part time course","Graduate","STEM","5","50-99","Pvt Ltd","1",24,0
29673,"city_71",0.884,"Male","No relevent experience","Part time course","Masters","STEM","3","<10","Public Sector","never",22,0
16770,"city_16",0.91,"Female","No relevent experience","no_enrollment","Masters","STEM","3","<10","Early Stage Startup","1",59,1
19697,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","<1","10000+","Pvt Ltd","1",25,1
5302,"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","10/49","Pvt Ltd","2",23,1
14642,"city_36",0.893,"Male","No relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","3",166,0
11528,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","No Major","18","100-500","Pvt Ltd",">4",104,0
12690,"city_64",0.6659999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","50-99","Pvt Ltd",">4",248,0
12918,"city_114",0.9259999999999999,"Male","No relevent experience","Full time course","Graduate","STEM","8","5000-9999","Public Sector","4",31,0
12969,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","11","50-99","Pvt Ltd","3",37,0
16343,"city_61",0.9129999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","50-99","Pvt Ltd","1",17,0
23762,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10/49","Funded Startup","1",58,1
31580,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","1000-4999","Pvt Ltd","4",15,0
4224,"city_23",0.899,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","500-999","Pvt Ltd","1",50,0
2202,"city_24",0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","1000-4999","Pvt Ltd",">4",29,1
19732,"city_19",0.682,"Male","No relevent experience","no_enrollment","Masters","STEM",">20","100-500","Pvt Ltd",">4",47,0
10734,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","1000-4999","Pvt Ltd",">4",22,0
10800,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Phd","STEM",">20","100-500","Pvt Ltd",">4",128,0
18065,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","500-999","Pvt Ltd","4",20,0
28162,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","Humanities","2","100-500","Pvt Ltd","1",72,0
31888,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","50-99","Pvt Ltd","1",46,0
28628,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Humanities",">20","100-500","Pvt Ltd","1",107,0
21553,"city_83",0.9229999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","100-500","Pvt Ltd",">4",7,0
31748,"city_21",0.624,"Male","Has relevent experience","Full time course","Masters","STEM","7","10000+","Public Sector","1",82,1
14313,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","2",134,1
30064,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","10000+","Pvt Ltd","never",35,1
14752,"city_21",0.624,"Male","Has relevent experience","Part time course","Graduate","STEM","2","100-500","Pvt Ltd","1",220,1
31189,"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Public Sector","1",42,1
3035,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","<10","Pvt Ltd",">4",122,1
18317,"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","100-500","Pvt Ltd","1",194,0
17864,"city_16",0.91,"Male","Has relevent experience","Part time course","Masters","STEM",">20","50-99","Funded Startup","1",284,0
24557,"city_28",0.9390000000000001,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","100-500","Pvt Ltd",">4",39,0
12859,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Humanities","5","50-99","Funded Startup","1",129,0
3676,"city_103",0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM","15","5000-9999","NGO",">4",4,1
18453,"city_65",0.802,"Female","Has relevent experience","no_enrollment","Graduate","STEM","8","100-500","Pvt Ltd","2",22,1
2948,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","100-500","Pvt Ltd","2",52,0
32806,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","100-500","Pvt Ltd","2",78,1
32909,"city_21",0.624,"Male","No relevent experience","Full time course","Graduate","STEM","4","50-99","Funded Startup","1",41,1
5339,"city_97",0.925,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","10000+","Pvt Ltd",">4",108,1
27301,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","10","5000-9999","Pvt Ltd",">4",49,1
11309,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","11","100-500","Pvt Ltd","3",84,0
20905,"city_89",0.925,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","100-500","Pvt Ltd",">4",29,1
18926,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd","3",2,0
14612,"city_21",0.624,"Male","Has relevent experience","Full time course","Masters","STEM","4","1000-4999","Pvt Ltd","1",320,1
1808,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","10000+","Pvt Ltd","2",113,1
5990,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Early Stage Startup","2",5,1
17317,"city_102",0.804,"Male","Has relevent experience","Full time course","Graduate","STEM","6","50-99","Pvt Ltd","1",102,1
24040,"city_48",0.493,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","NGO","1",15,1
31080,"city_10",0.895,"Male","Has relevent experience","Full time course","Graduate","STEM","9","100-500","Pvt Ltd","2",10,1
8018,"city_24",0.698,"Male","No relevent experience","Full time course","Graduate","STEM","12","10000+","Public Sector","2",67,1
15093,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Pvt Ltd","1",18,0
8240,"city_97",0.925,"Male","Has relevent experience","Full time course","Graduate","STEM","5","10/49","Pvt Ltd","1",118,1
31614,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Funded Startup","1",102,0
6842,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","3","<10","Pvt Ltd","never",25,1
28698,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","2","10/49","Pvt Ltd","1",182,1
7688,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","10/49","Pvt Ltd","4",44,0
12346,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","5","100-500","Pvt Ltd","never",18,1
31412,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","2",23,0
11306,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","10000+","Pvt Ltd","2",3,1
28558,"city_19",0.682,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","never",54,1
