ProductKey,SalesOrderNumber,OrderQuantity,UnitPrice,ProductStandardCost,ShipDate,ProductName,Subcategory,Category
465,SO56219,1,24.49,9.1593,10/23/2007,"Half-Finger Gloves, M",Gloves,Clothing
577,SO53657,1,1214.85,755.1508,9/8/2007,"Touring-2000 Blue, 46",Touring Bikes,Bikes
234,SO68944,1,49.99,38.4923,5/1/2008,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing
487,SO51350,1,54.99,20.5663,7/18/2007,Hydration Pack - 70 oz.,Hydration Packs,Accessories
484,SO73534,1,7.95,2.9733,6/29/2008,Bike Wash - Dissolver,Cleaners,Accessories
231,SO68224,1,49.99,38.4923,4/21/2008,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing
528,SO53154,1,4.99,1.8663,9/2/2007,Mountain Tire Tube,Tires and Tubes,Accessories
484,SO73258,1,7.95,2.9733,6/26/2008,Bike Wash - Dissolver,Cleaners,Accessories
480,SO52630,1,2.29,0.8565,8/23/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
312,SO44330,1,3578.27,2171.2942,10/10/2005,"Road-150 Red, 48",Road Bikes,Bikes
483,SO66584,1,120,44.88,3/28/2008,Hitch Rack - 4-Bike,Bike Racks,Accessories
538,SO58539,1,21.49,8.0373,12/1/2007,LL Road Tire,Tires and Tubes,Accessories
580,SO73174,1,1700.99,1082.51,6/24/2008,"Road-350-W Yellow, 40",Road Bikes,Bikes
477,SO70838,1,4.99,1.8663,5/25/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
486,SO68866,1,159,59.466,4/30/2008,All-Purpose Bike Stand,Bike Stands,Accessories
529,SO60693,1,3.99,1.4923,12/31/2007,Road Tire Tube,Tires and Tubes,Accessories
480,SO65649,1,2.29,0.8565,3/13/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
353,SO73843,1,2319.99,1265.6195,7/3/2008,"Mountain-200 Silver, 38",Mountain Bikes,Bikes
491,SO52520,1,53.99,41.5723,8/20/2007,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing
529,SO61119,1,3.99,1.4923,1/7/2008,Road Tire Tube,Tires and Tubes,Accessories
314,SO46312,1,3578.27,2171.2942,6/6/2006,"Road-150 Red, 56",Road Bikes,Bikes
214,SO52217,1,34.99,13.0863,8/15/2007,"Sport-100 Helmet, Red",Helmets,Accessories
487,SO54719,1,54.99,20.5663,9/28/2007,Hydration Pack - 70 oz.,Hydration Packs,Accessories
388,SO61967,1,1120.49,713.0798,1/19/2008,"Road-550-W Yellow, 44",Road Bikes,Bikes
538,SO60487,1,21.49,8.0373,12/28/2007,LL Road Tire,Tires and Tubes,Accessories
604,SO60947,1,539.99,343.6496,1/4/2008,"Road-750 Black, 44",Road Bikes,Bikes
225,SO63778,1,8.99,6.9223,2/15/2008,AWC Logo Cap,Caps,Clothing
561,SO60240,1,2384.07,1481.9379,12/24/2007,"Touring-1000 Yellow, 46",Touring Bikes,Bikes
528,SO56741,1,4.99,1.8663,11/2/2007,Mountain Tire Tube,Tires and Tubes,Accessories
528,SO58310,1,4.99,1.8663,11/28/2007,Mountain Tire Tube,Tires and Tubes,Accessories
486,SO68164,1,159,59.466,4/20/2008,All-Purpose Bike Stand,Bike Stands,Accessories
388,SO70516,1,1120.49,713.0798,5/20/2008,"Road-550-W Yellow, 44",Road Bikes,Bikes
476,SO70290,1,69.99,26.1763,5/17/2008,"Women's Mountain Shorts, L",Shorts,Clothing
320,SO46158,1,699.0982,413.1463,5/14/2006,"Road-650 Red, 58",Road Bikes,Bikes
386,SO67943,1,1120.49,713.0798,4/16/2008,"Road-550-W Yellow, 42",Road Bikes,Bikes
573,SO64294,1,2384.07,1481.9379,2/23/2008,"Touring-1000 Blue, 46",Touring Bikes,Bikes
351,SO46227,1,3374.99,1898.0944,5/23/2006,"Mountain-100 Black, 48",Mountain Bikes,Bikes
222,SO57788,1,34.99,13.0863,11/19/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
465,SO68577,1,24.49,9.1593,4/26/2008,"Half-Finger Gloves, M",Gloves,Clothing
480,SO71584,1,2.29,0.8565,6/5/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
535,SO71093,1,24.99,9.3463,5/29/2008,LL Mountain Tire,Tires and Tubes,Accessories
214,SO71216,1,34.99,13.0863,5/30/2008,"Sport-100 Helmet, Red",Helmets,Accessories
390,SO67138,1,1120.49,713.0798,4/5/2008,"Road-550-W Yellow, 48",Road Bikes,Bikes
380,SO62615,1,2443.35,1554.9479,1/30/2008,"Road-250 Black, 58",Road Bikes,Bikes
536,SO58523,1,29.99,11.2163,12/1/2007,ML Mountain Tire,Tires and Tubes,Accessories
478,SO75016,1,9.99,3.7363,8/4/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
604,SO59816,1,539.99,343.6496,12/18/2007,"Road-750 Black, 44",Road Bikes,Bikes
535,SO62101,1,24.99,9.3463,1/22/2008,LL Mountain Tire,Tires and Tubes,Accessories
217,SO57981,1,34.99,13.0863,11/22/2007,"Sport-100 Helmet, Black",Helmets,Accessories
538,SO73592,1,21.49,8.0373,6/30/2008,LL Road Tire,Tires and Tubes,Accessories
313,SO46570,1,3578.27,2171.2942,7/3/2006,"Road-150 Red, 52",Road Bikes,Bikes
225,SO66838,1,8.99,6.9223,4/1/2008,AWC Logo Cap,Caps,Clothing
540,SO71693,1,32.6,12.1924,6/7/2008,HL Road Tire,Tires and Tubes,Accessories
528,SO66680,1,4.99,1.8663,3/29/2008,Mountain Tire Tube,Tires and Tubes,Accessories
477,SO58774,1,4.99,1.8663,12/5/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
222,SO55848,1,34.99,13.0863,10/16/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
480,SO62574,1,2.29,0.8565,1/29/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
540,SO60202,1,32.6,12.1924,12/24/2007,HL Road Tire,Tires and Tubes,Accessories
606,SO73485,1,539.99,343.6496,6/28/2008,"Road-750 Black, 52",Road Bikes,Bikes
312,SO43734,1,3578.27,2171.2942,7/17/2005,"Road-150 Red, 48",Road Bikes,Bikes
529,SO54876,1,3.99,1.4923,9/30/2007,Road Tire Tube,Tires and Tubes,Accessories
571,SO71758,1,742.35,461.4448,6/7/2008,"Touring-3000 Yellow, 58",Touring Bikes,Bikes
357,SO66618,1,2319.99,1265.6195,3/28/2008,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
536,SO71577,1,29.99,11.2163,6/5/2008,ML Mountain Tire,Tires and Tubes,Accessories
530,SO55151,1,4.99,1.8663,10/6/2007,Touring Tire Tube,Tires and Tubes,Accessories
528,SO68716,1,4.99,1.8663,4/28/2008,Mountain Tire Tube,Tires and Tubes,Accessories
528,SO62966,1,4.99,1.8663,2/5/2008,Mountain Tire Tube,Tires and Tubes,Accessories
535,SO73505,1,24.99,9.3463,6/29/2008,LL Mountain Tire,Tires and Tubes,Accessories
484,SO52098,1,7.95,2.9733,8/12/2007,Bike Wash - Dissolver,Cleaners,Accessories
484,SO54813,1,7.95,2.9733,9/29/2007,Bike Wash - Dissolver,Cleaners,Accessories
529,SO63693,1,3.99,1.4923,2/14/2008,Road Tire Tube,Tires and Tubes,Accessories
311,SO45904,1,3578.27,2171.2942,4/22/2006,"Road-150 Red, 44",Road Bikes,Bikes
237,SO69837,1,49.99,38.4923,5/11/2008,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing
571,SO61722,1,742.35,461.4448,1/15/2008,"Touring-3000 Yellow, 58",Touring Bikes,Bikes
479,SO73335,1,8.99,3.3623,6/26/2008,Road Bottle Cage,Bottles and Cages,Accessories
588,SO52014,1,769.49,419.7784,8/10/2007,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes
362,SO50447,1,2049.0982,1105.81,5/18/2007,"Mountain-200 Black, 46",Mountain Bikes,Bikes
479,SO64604,1,8.99,3.3623,2/27/2008,Road Bottle Cage,Bottles and Cages,Accessories
465,SO74888,1,24.49,9.1593,7/31/2008,"Half-Finger Gloves, M",Gloves,Clothing
485,SO67975,1,21.98,8.2205,4/17/2008,Fender Set - Mountain,Fenders,Accessories
222,SO56301,1,34.99,13.0863,10/25/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
472,SO74980,1,63.5,23.749,8/3/2008,"Classic Vest, M",Vests,Clothing
480,SO58826,1,2.29,0.8565,12/6/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
480,SO69911,1,2.29,0.8565,5/12/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
528,SO55641,1,4.99,1.8663,10/13/2007,Mountain Tire Tube,Tires and Tubes,Accessories
485,SO56738,1,21.98,8.2205,11/2/2007,Fender Set - Mountain,Fenders,Accessories
487,SO58027,1,54.99,20.5663,11/23/2007,Hydration Pack - 70 oz.,Hydration Packs,Accessories
334,SO44442,1,699.0982,413.1463,10/30/2005,"Road-650 Black, 60",Road Bikes,Bikes
536,SO57338,1,29.99,11.2163,11/10/2007,ML Mountain Tire,Tires and Tubes,Accessories
222,SO61324,1,34.99,13.0863,1/9/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
467,SO72615,1,24.49,9.1593,6/17/2008,"Half-Finger Gloves, L",Gloves,Clothing
528,SO69217,1,4.99,1.8663,5/5/2008,Mountain Tire Tube,Tires and Tubes,Accessories
477,SO52504,1,4.99,1.8663,8/20/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
217,SO59565,1,34.99,13.0863,12/14/2007,"Sport-100 Helmet, Black",Helmets,Accessories
481,SO71191,1,8.99,3.3623,5/30/2008,"Racing Socks, M",Socks,Clothing
222,SO58132,1,34.99,13.0863,11/25/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
485,SO72688,1,21.98,8.2205,6/18/2008,Fender Set - Mountain,Fenders,Accessories
377,SO48117,1,2181.5625,1320.6838,11/13/2006,"Road-250 Black, 52",Road Bikes,Bikes
231,SO71504,1,49.99,38.4923,6/4/2008,"Long-Sleeve Logo Jersey, M",Jerseys,Clothing
584,SO70013,1,539.99,343.6496,5/13/2008,"Road-750 Black, 58",Road Bikes,Bikes
528,SO52307,1,4.99,1.8663,8/16/2007,Mountain Tire Tube,Tires and Tubes,Accessories
341,SO51005,1,782.99,486.7066,6/30/2007,"Road-650 Black, 48",Road Bikes,Bikes
478,SO64083,1,9.99,3.7363,2/20/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
477,SO61819,1,4.99,1.8663,1/17/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
386,SO72829,1,1120.49,713.0798,6/20/2008,"Road-550-W Yellow, 42",Road Bikes,Bikes
370,SO47150,1,2443.35,1518.7864,8/18/2006,"Road-250 Red, 52",Road Bikes,Bikes
214,SO54794,1,34.99,13.0863,9/29/2007,"Sport-100 Helmet, Red",Helmets,Accessories
480,SO56169,1,2.29,0.8565,10/22/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
217,SO66564,1,34.99,13.0863,3/27/2008,"Sport-100 Helmet, Black",Helmets,Accessories
217,SO63824,1,34.99,13.0863,2/16/2008,"Sport-100 Helmet, Black",Helmets,Accessories
310,SO45717,1,3578.27,2171.2942,3/29/2006,"Road-150 Red, 62",Road Bikes,Bikes
538,SO55149,1,21.49,8.0373,10/6/2007,LL Road Tire,Tires and Tubes,Accessories
488,SO69246,1,53.99,41.5723,5/6/2008,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing
217,SO71180,1,34.99,13.0863,5/30/2008,"Sport-100 Helmet, Black",Helmets,Accessories
479,SO55798,1,8.99,3.3623,10/15/2007,Road Bottle Cage,Bottles and Cages,Accessories
537,SO65708,1,35,13.09,3/14/2008,HL Mountain Tire,Tires and Tubes,Accessories
590,SO60574,1,769.49,419.7784,12/30/2007,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes
217,SO61620,1,34.99,13.0863,1/14/2008,"Sport-100 Helmet, Black",Helmets,Accessories
214,SO64975,1,34.99,13.0863,3/5/2008,"Sport-100 Helmet, Red",Helmets,Accessories
541,SO60377,1,28.99,10.8423,12/26/2007,Touring Tire,Tires and Tubes,Accessories
529,SO72201,1,3.99,1.4923,6/12/2008,Road Tire Tube,Tires and Tubes,Accessories
479,SO67071,1,8.99,3.3623,4/4/2008,Road Bottle Cage,Bottles and Cages,Accessories
480,SO56204,1,2.29,0.8565,10/23/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
467,SO60539,1,24.49,9.1593,12/29/2007,"Half-Finger Gloves, L",Gloves,Clothing
222,SO73904,1,34.99,13.0863,7/4/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
480,SO53997,1,2.29,0.8565,9/15/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
480,SO62663,1,2.29,0.8565,1/31/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
481,SO54103,1,8.99,3.3623,9/17/2007,"Racing Socks, M",Socks,Clothing
474,SO57498,1,69.99,26.1763,11/13/2007,"Women's Mountain Shorts, S",Shorts,Clothing
567,SO67015,1,742.35,461.4448,4/3/2008,"Touring-3000 Blue, 62",Touring Bikes,Bikes
388,SO60372,1,1120.49,713.0798,12/26/2007,"Road-550-W Yellow, 44",Road Bikes,Bikes
217,SO56788,1,34.99,13.0863,11/3/2007,"Sport-100 Helmet, Black",Helmets,Accessories
490,SO63894,1,53.99,41.5723,2/17/2008,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing
359,SO69990,1,2294.99,1251.9813,5/13/2008,"Mountain-200 Black, 38",Mountain Bikes,Bikes
354,SO49795,1,2071.4196,1117.8559,4/5/2007,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
536,SO55775,1,29.99,11.2163,10/15/2007,ML Mountain Tire,Tires and Tubes,Accessories
478,SO69633,1,9.99,3.7363,5/8/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
539,SO60541,1,24.99,9.3463,12/29/2007,ML Road Tire,Tires and Tubes,Accessories
384,SO55867,1,1120.49,713.0798,10/17/2007,"Road-550-W Yellow, 40",Road Bikes,Bikes
475,SO71652,1,69.99,26.1763,6/6/2008,"Women's Mountain Shorts, M",Shorts,Clothing
479,SO74088,1,8.99,3.3623,7/6/2008,Road Bottle Cage,Bottles and Cages,Accessories
484,SO58727,1,7.95,2.9733,12/5/2007,Bike Wash - Dissolver,Cleaners,Accessories
541,SO58493,1,28.99,10.8423,12/1/2007,Touring Tire,Tires and Tubes,Accessories
362,SO46767,1,2049.0982,1105.81,7/18/2006,"Mountain-200 Black, 46",Mountain Bikes,Bikes
528,SO73942,1,4.99,1.8663,7/5/2008,Mountain Tire Tube,Tires and Tubes,Accessories
378,SO55605,1,2443.35,1554.9479,10/12/2007,"Road-250 Black, 52",Road Bikes,Bikes
476,SO63780,1,69.99,26.1763,2/15/2008,"Women's Mountain Shorts, L",Shorts,Clothing
333,SO49431,1,782.99,486.7066,3/5/2007,"Road-650 Black, 58",Road Bikes,Bikes
222,SO56164,1,34.99,13.0863,10/22/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
217,SO64298,1,34.99,13.0863,2/24/2008,"Sport-100 Helmet, Black",Helmets,Accessories
371,SO46797,1,2181.5625,1320.6838,7/21/2006,"Road-250 Red, 58",Road Bikes,Bikes
354,SO50788,1,2071.4196,1117.8559,6/10/2007,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
480,SO66124,1,2.29,0.8565,3/20/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
540,SO54680,1,32.6,12.1924,9/27/2007,HL Road Tire,Tires and Tubes,Accessories
480,SO75098,1,2.29,0.8565,8/7/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
477,SO69186,1,4.99,1.8663,5/5/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
356,SO50050,1,2071.4196,1117.8559,4/23/2007,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
312,SO46177,1,3578.27,2171.2942,5/17/2006,"Road-150 Red, 48",Road Bikes,Bikes
530,SO73372,1,4.99,1.8663,6/27/2008,Touring Tire Tube,Tires and Tubes,Accessories
576,SO60438,1,2384.07,1481.9379,12/27/2007,"Touring-1000 Blue, 60",Touring Bikes,Bikes
478,SO53048,1,9.99,3.7363,8/31/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
355,SO62983,1,2319.99,1265.6195,2/5/2008,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
356,SO49210,1,2071.4196,1117.8559,2/11/2007,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
472,SO58098,1,63.5,23.749,11/24/2007,"Classic Vest, M",Vests,Clothing
536,SO72805,1,29.99,11.2163,6/20/2008,ML Mountain Tire,Tires and Tubes,Accessories
540,SO61817,1,32.6,12.1924,1/17/2008,HL Road Tire,Tires and Tubes,Accessories
490,SO72116,1,53.99,41.5723,6/10/2008,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing
538,SO52602,1,21.49,8.0373,8/22/2007,LL Road Tire,Tires and Tubes,Accessories
536,SO52609,1,29.99,11.2163,8/22/2007,ML Mountain Tire,Tires and Tubes,Accessories
228,SO59509,1,49.99,38.4923,12/14/2007,"Long-Sleeve Logo Jersey, S",Jerseys,Clothing
477,SO66556,1,4.99,1.8663,3/27/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
225,SO70606,1,8.99,6.9223,5/22/2008,AWC Logo Cap,Caps,Clothing
480,SO73173,1,2.29,0.8565,6/24/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
225,SO52237,1,8.99,6.9223,8/15/2007,AWC Logo Cap,Caps,Clothing
589,SO61948,1,769.49,419.7784,1/19/2008,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes
222,SO54710,1,34.99,13.0863,9/27/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
479,SO63413,1,8.99,3.3623,2/9/2008,Road Bottle Cage,Bottles and Cages,Accessories
222,SO71128,1,34.99,13.0863,5/29/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
477,SO56923,1,4.99,1.8663,11/6/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
225,SO54135,1,8.99,6.9223,9/17/2007,AWC Logo Cap,Caps,Clothing
222,SO54045,1,34.99,13.0863,9/16/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
536,SO57454,1,29.99,11.2163,11/12/2007,ML Mountain Tire,Tires and Tubes,Accessories
530,SO62645,1,4.99,1.8663,1/31/2008,Touring Tire Tube,Tires and Tubes,Accessories
586,SO72246,1,742.35,461.4448,6/12/2008,"Touring-3000 Blue, 50",Touring Bikes,Bikes
530,SO74796,1,4.99,1.8663,7/28/2008,Touring Tire Tube,Tires and Tubes,Accessories
529,SO67052,1,3.99,1.4923,4/4/2008,Road Tire Tube,Tires and Tubes,Accessories
538,SO74683,1,21.49,8.0373,7/24/2008,LL Road Tire,Tires and Tubes,Accessories
386,SO68447,1,1120.49,713.0798,4/24/2008,"Road-550-W Yellow, 42",Road Bikes,Bikes
214,SO57612,1,34.99,13.0863,11/15/2007,"Sport-100 Helmet, Red",Helmets,Accessories
528,SO71412,1,4.99,1.8663,6/2/2008,Mountain Tire Tube,Tires and Tubes,Accessories
596,SO67091,1,539.99,294.5797,4/5/2008,"Mountain-500 Black, 40",Mountain Bikes,Bikes
374,SO53782,1,2443.35,1554.9479,9/11/2007,"Road-250 Black, 44",Road Bikes,Bikes
477,SO56785,1,4.99,1.8663,11/3/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
487,SO65532,1,54.99,20.5663,3/11/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
528,SO64743,1,4.99,1.8663,3/1/2008,Mountain Tire Tube,Tires and Tubes,Accessories
485,SO66653,1,21.98,8.2205,3/29/2008,Fender Set - Mountain,Fenders,Accessories
234,SO65831,1,49.99,38.4923,3/16/2008,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing
582,SO55371,1,1700.99,1082.51,10/8/2007,"Road-350-W Yellow, 44",Road Bikes,Bikes
382,SO59397,1,1120.49,713.0798,12/12/2007,"Road-550-W Yellow, 38",Road Bikes,Bikes
480,SO67029,1,2.29,0.8565,4/4/2008,Patch Kit/8 Patches,Tires and Tubes,Accessories
541,SO68653,1,28.99,10.8423,4/27/2008,Touring Tire,Tires and Tubes,Accessories
528,SO67352,1,4.99,1.8663,4/8/2008,Mountain Tire Tube,Tires and Tubes,Accessories
479,SO66939,1,8.99,3.3623,4/2/2008,Road Bottle Cage,Bottles and Cages,Accessories
225,SO60507,1,8.99,6.9223,12/28/2007,AWC Logo Cap,Caps,Clothing
362,SO48624,1,2049.0982,1105.81,12/27/2006,"Mountain-200 Black, 46",Mountain Bikes,Bikes
528,SO74669,1,4.99,1.8663,7/24/2008,Mountain Tire Tube,Tires and Tubes,Accessories
480,SO57562,1,2.29,0.8565,11/14/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
477,SO68339,1,4.99,1.8663,4/22/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
478,SO65042,1,9.99,3.7363,3/6/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
539,SO53388,1,24.99,9.3463,9/6/2007,ML Road Tire,Tires and Tubes,Accessories
314,SO43963,1,3578.27,2171.2942,8/17/2005,"Road-150 Red, 56",Road Bikes,Bikes
313,SO45480,1,3578.27,2171.2942,3/2/2006,"Road-150 Red, 52",Road Bikes,Bikes
539,SO58870,1,24.99,9.3463,12/7/2007,ML Road Tire,Tires and Tubes,Accessories
529,SO63059,1,3.99,1.4923,2/6/2008,Road Tire Tube,Tires and Tubes,Accessories
480,SO56852,1,2.29,0.8565,11/5/2007,Patch Kit/8 Patches,Tires and Tubes,Accessories
479,SO70163,1,8.99,3.3623,5/15/2008,Road Bottle Cage,Bottles and Cages,Accessories
355,SO69735,1,2319.99,1265.6195,5/10/2008,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
536,SO74452,1,29.99,11.2163,7/17/2008,ML Mountain Tire,Tires and Tubes,Accessories
222,SO70645,1,34.99,13.0863,5/22/2008,"Sport-100 Helmet, Blue",Helmets,Accessories
478,SO55529,1,9.99,3.7363,10/11/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
214,SO69063,1,34.99,13.0863,5/3/2008,"Sport-100 Helmet, Red",Helmets,Accessories
485,SO59592,1,21.98,8.2205,12/15/2007,Fender Set - Mountain,Fenders,Accessories
605,SO62466,1,539.99,343.6496,1/27/2008,"Road-750 Black, 48",Road Bikes,Bikes
478,SO75042,1,9.99,3.7363,8/5/2008,Mountain Bottle Cage,Bottles and Cages,Accessories
214,SO63057,1,34.99,13.0863,2/6/2008,"Sport-100 Helmet, Red",Helmets,Accessories
489,SO62829,1,53.99,41.5723,2/3/2008,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing
540,SO51361,1,32.6,12.1924,7/19/2007,HL Road Tire,Tires and Tubes,Accessories
214,SO57569,1,34.99,13.0863,11/14/2007,"Sport-100 Helmet, Red",Helmets,Accessories
476,SO73888,1,69.99,26.1763,7/4/2008,"Women's Mountain Shorts, L",Shorts,Clothing
477,SO52137,1,4.99,1.8663,8/13/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
385,SO51058,1,1000.4375,605.6492,7/5/2007,"Road-550-W Yellow, 42",Road Bikes,Bikes
490,SO55434,1,53.99,41.5723,10/9/2007,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing
357,SO60365,1,2319.99,1265.6195,12/26/2007,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
485,SO53291,1,21.98,8.2205,9/5/2007,Fender Set - Mountain,Fenders,Accessories
580,SO59251,1,1700.99,1082.51,12/10/2007,"Road-350-W Yellow, 40",Road Bikes,Bikes
538,SO68751,1,21.49,8.0373,4/29/2008,LL Road Tire,Tires and Tubes,Accessories
485,SO64487,1,21.98,8.2205,2/26/2008,Fender Set - Mountain,Fenders,Accessories
487,SO71175,1,54.99,20.5663,5/30/2008,Hydration Pack - 70 oz.,Hydration Packs,Accessories
479,SO69648,1,8.99,3.3623,5/8/2008,Road Bottle Cage,Bottles and Cages,Accessories
572,SO60235,1,742.35,461.4448,12/24/2007,"Touring-3000 Yellow, 62",Touring Bikes,Bikes
606,SO67472,1,539.99,343.6496,4/9/2008,"Road-750 Black, 52",Road Bikes,Bikes
529,SO54348,1,3.99,1.4923,9/21/2007,Road Tire Tube,Tires and Tubes,Accessories
540,SO74762,1,32.6,12.1924,7/27/2008,HL Road Tire,Tires and Tubes,Accessories
222,SO55021,1,34.99,13.0863,10/3/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
477,SO60686,1,4.99,1.8663,12/31/2007,Water Bottle - 30 oz.,Bottles and Cages,Accessories
369,SO50366,1,2443.35,1518.7864,5/11/2007,"Road-250 Red, 48",Road Bikes,Bikes
478,SO58327,1,9.99,3.7363,11/28/2007,Mountain Bottle Cage,Bottles and Cages,Accessories
477,SO62359,1,4.99,1.8663,1/26/2008,Water Bottle - 30 oz.,Bottles and Cages,Accessories
530,SO68992,1,4.99,1.8663,5/2/2008,Touring Tire Tube,Tires and Tubes,Accessories
485,SO64151,1,21.98,8.2205,2/21/2008,Fender Set - Mountain,Fenders,Accessories
214,SO59484,1,34.99,13.0863,12/13/2007,"Sport-100 Helmet, Red",Helmets,Accessories
528,SO60998,1,4.99,1.8663,1/5/2008,Mountain Tire Tube,Tires and Tubes,Accessories
530,SO57879,1,4.99,1.8663,11/20/2007,Touring Tire Tube,Tires and Tubes,Accessories
390,SO65873,1,1120.49,713.0798,3/16/2008,"Road-550-W Yellow, 48",Road Bikes,Bikes
357,SO67003,1,2319.99,1265.6195,4/3/2008,"Mountain-200 Silver, 46",Mountain Bikes,Bikes
234,SO70913,1,49.99,38.4923,5/26/2008,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing
222,SO59777,1,34.99,13.0863,12/18/2007,"Sport-100 Helmet, Blue",Helmets,Accessories
536,SO58501,1,29.99,11.2163,12/1/2007,ML Mountain Tire,Tires and Tubes,Accessories
485,SO54250,1,21.98,8.2205,9/20/2007,Fender Set - Mountain,Fenders,Accessories
370,SO48475,1,2443.35,1518.7864,12/15/2006,"Road-250 Red, 52",Road Bikes,Bikes
479,SO52572,1,8.99,3.3623,8/21/2007,Road Bottle Cage,Bottles and Cages,Accessories
530,SO62413,1,4.99,1.8663,1/27/2008,Touring Tire Tube,Tires and Tubes,Accessories
355,SO60957,1,2319.99,1265.6195,1/5/2008,"Mountain-200 Silver, 42",Mountain Bikes,Bikes
563,SO63794,1,2384.07,1481.9379,2/15/2008,"Touring-1000 Yellow, 54",Touring Bikes,Bikes
472,SO74900,1,63.5,23.749,7/31/2008,"Classic Vest, M",Vests,Clothing
381,SO50428,1,1000.4375,605.6492,5/16/2007,"Road-550-W Yellow, 38",Road Bikes,Bikes
561,SO52668,1,2384.07,1481.9379,8/23/2007,"Touring-1000 Yellow, 46",Touring Bikes,Bikes
