SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,UnitPriceDiscountPct,ProductStandardCost,ShipDate,MonthName,MonthNumber,Quarter,Year,RepLastName,EmployeeTitle,ProductName,BusinessType,ResellerName,SalesTerritoryRegion,SalesTerritoryCountry,SalesTerritoryGroup
SO43898,20,8,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Black, 58",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,21,2,178.5808,0,176.1997,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"LL Road Frame - Black, 52",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,22,2,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"LL Road Frame - Red, 48",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,23,7,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Red, 44",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,24,5,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Red, 62",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,25,5,178.5808,0,176.1997,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"LL Road Frame - Black, 58",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,26,2,2146.962,0,2171.2942,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-150 Red, 62",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,27,6,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Red, 48",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,28,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Black, 60",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43899,1,2,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Long-Sleeve Logo Jersey, XL",Value Added Reseller,District Mall,Central,United States,North America
SO43899,2,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-650 Red, 62",Value Added Reseller,District Mall,Central,United States,North America
SO43899,3,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-650 Black, 58",Value Added Reseller,District Mall,Central,United States,North America
SO43899,4,2,178.5808,0,176.1997,2/5/2011,February,2,1,2011,Carson,Sales Representative,"LL Road Frame - Black, 52",Value Added Reseller,District Mall,Central,United States,North America
SO43899,5,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-650 Red, 60",Value Added Reseller,District Mall,Central,United States,North America
SO43899,6,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-450 Red, 60",Value Added Reseller,District Mall,Central,United States,North America
SO43899,7,1,2146.962,0,2171.2942,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-150 Red, 56",Value Added Reseller,District Mall,Central,United States,North America
SO43899,8,1,356.898,0,352.1394,2/5/2011,February,2,1,2011,Carson,Sales Representative,"ML Road Frame - Red, 48",Value Added Reseller,District Mall,Central,United States,North America
SO43899,9,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-450 Red, 52",Value Added Reseller,District Mall,Central,United States,North America
SO43899,10,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-650 Black, 52",Value Added Reseller,District Mall,Central,United States,North America
SO43899,11,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-650 Red, 44",Value Added Reseller,District Mall,Central,United States,North America
SO43899,12,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-650 Red, 48",Value Added Reseller,District Mall,Central,United States,North America
SO43899,13,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-450 Red, 58",Value Added Reseller,District Mall,Central,United States,North America
SO43900,1,4,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Silver, 38",Specialty Bike Shop,Consolidated Sales,Southeast,United States,North America
SO43900,2,4,5.7,0,3.3963,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain Bike Socks, L",Specialty Bike Shop,Consolidated Sales,Southeast,United States,North America
SO43900,3,2,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Silver, 42",Specialty Bike Shop,Consolidated Sales,Southeast,United States,North America
SO43900,4,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Black, 42",Specialty Bike Shop,Consolidated Sales,Southeast,United States,North America
SO43900,5,8,5.7,0,3.3963,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain Bike Socks, M",Specialty Bike Shop,Consolidated Sales,Southeast,United States,North America
SO43900,6,1,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Black, 44",Specialty Bike Shop,Consolidated Sales,Southeast,United States,North America
SO43900,7,3,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Silver, 44",Specialty Bike Shop,Consolidated Sales,Southeast,United States,North America
SO43900,8,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Black, 48",Specialty Bike Shop,Consolidated Sales,Southeast,United States,North America
SO43900,9,3,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Black, 38",Specialty Bike Shop,Consolidated Sales,Southeast,United States,North America
SO43901,1,3,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain-100 Silver, 42",Value Added Reseller,Sturdy Toys,Southwest,United States,North America
SO43901,2,3,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain-100 Silver, 44",Value Added Reseller,Sturdy Toys,Southwest,United States,North America
SO43901,3,1,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Sport-100 Helmet, Blue",Value Added Reseller,Sturdy Toys,Southwest,United States,North America
SO43901,4,2,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain-100 Silver, 38",Value Added Reseller,Sturdy Toys,Southwest,United States,North America
SO43901,5,1,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain-100 Black, 42",Value Added Reseller,Sturdy Toys,Southwest,United States,North America
SO43901,6,5,5.7,0,3.3963,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain Bike Socks, M",Value Added Reseller,Sturdy Toys,Southwest,United States,North America
SO43901,7,6,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Long-Sleeve Logo Jersey, L",Value Added Reseller,Sturdy Toys,Southwest,United States,North America
SO43901,8,3,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Sport-100 Helmet, Black",Value Added Reseller,Sturdy Toys,Southwest,United States,North America
SO43901,9,2,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Sport-100 Helmet, Red",Value Added Reseller,Sturdy Toys,Southwest,United States,North America
SO43901,10,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain-100 Black, 38",Value Added Reseller,Sturdy Toys,Southwest,United States,North America
SO43902,1,1,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Long-Sleeve Logo Jersey, M",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,2,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Black, 48",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,3,3,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Silver, 48",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,4,1,818.7,0,706.811,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"HL Mountain Frame - Silver, 48",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,5,5,722.5949,0,623.8403,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"HL Mountain Frame - Silver, 38",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,6,6,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Long-Sleeve Logo Jersey, L",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,7,3,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Silver, 38",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,8,2,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Silver, 44",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,9,6,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Black, 44",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,10,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Black, 42",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,11,3,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain-100 Black, 38",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,12,2,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Sport-100 Helmet, Blue",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,13,1,714.7043,0,617.0281,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"HL Mountain Frame - Black, 38",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,14,1,714.7043,0,617.0281,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"HL Mountain Frame - Black, 42",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,15,2,5.1865,0,5.7052,2/5/2011,February,2,1,2011,Reiter,Sales Representative,AWC Logo Cap,Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,16,4,809.76,0,699.0928,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"HL Mountain Frame - Black, 48",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,17,1,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Long-Sleeve Logo Jersey, XL",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,18,1,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Sport-100 Helmet, Black",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,19,6,5.7,0,3.3963,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Mountain Bike Socks, M",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43902,20,1,722.5949,0,623.8403,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"HL Mountain Frame - Silver, 46",Warehouse,eCommerce Bikes,Southeast,United States,North America
SO43903,1,1,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Sport-100 Helmet, Red",Warehouse,Metro Bike Mart,Southeast,United States,North America
SO43904,1,1,874.794,0,884.7083,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-450 Red, 44",Value Added Reseller,Swift Cycles,Southwest,United States,North America
SO43904,2,2,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Carson,Sales Representative,"LL Road Frame - Red, 44",Value Added Reseller,Swift Cycles,Southwest,United States,North America
SO43904,3,1,356.898,0,352.1394,2/5/2011,February,2,1,2011,Carson,Sales Representative,"ML Road Frame - Red, 48",Value Added Reseller,Swift Cycles,Southwest,United States,North America
SO43904,4,4,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-650 Red, 48",Value Added Reseller,Swift Cycles,Southwest,United States,North America
SO43904,5,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-650 Red, 60",Value Added Reseller,Swift Cycles,Southwest,United States,North America
SO43904,6,1,874.794,0,884.7083,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-450 Red, 60",Value Added Reseller,Swift Cycles,Southwest,United States,North America
SO43904,7,2,2146.962,0,2171.2942,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-150 Red, 56",Value Added Reseller,Swift Cycles,Southwest,United States,North America
SO43904,8,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-650 Red, 62",Value Added Reseller,Swift Cycles,Southwest,United States,North America
SO43904,9,1,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Carson,Sales Representative,"LL Road Frame - Red, 60",Value Added Reseller,Swift Cycles,Southwest,United States,North America
SO43904,10,1,178.5808,0,176.1997,2/5/2011,February,2,1,2011,Carson,Sales Representative,"LL Road Frame - Black, 52",Value Added Reseller,Swift Cycles,Southwest,United States,North America
SO43904,11,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-650 Red, 44",Value Added Reseller,Swift Cycles,Southwest,United States,North America
SO43904,12,1,874.794,0,884.7083,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-450 Red, 52",Value Added Reseller,Swift Cycles,Southwest,United States,North America
SO43905,1,5,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Road-650 Black, 52",Value Added Reseller,General Associates,Southeast,United States,North America
SO43905,2,2,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"LL Road Frame - Red, 44",Value Added Reseller,General Associates,Southeast,United States,North America
SO43905,3,1,2146.962,0,2171.2942,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Road-150 Red, 56",Value Added Reseller,General Associates,Southeast,United States,North America
SO43905,4,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Road-650 Red, 48",Value Added Reseller,General Associates,Southeast,United States,North America
SO43905,5,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Road-650 Black, 58",Value Added Reseller,General Associates,Southeast,United States,North America
SO43905,6,1,178.5808,0,176.1997,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"LL Road Frame - Black, 52",Value Added Reseller,General Associates,Southeast,United States,North America
SO43905,7,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Road-650 Red, 44",Value Added Reseller,General Associates,Southeast,United States,North America
SO43905,8,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Road-450 Red, 52",Value Added Reseller,General Associates,Southeast,United States,North America
SO43905,9,2,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"LL Road Frame - Red, 60",Value Added Reseller,General Associates,Southeast,United States,North America
SO43905,10,1,874.794,0,884.7083,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Road-450 Red, 60",Value Added Reseller,General Associates,Southeast,United States,North America
SO43905,11,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Road-650 Red, 62",Value Added Reseller,General Associates,Southeast,United States,North America
SO43906,1,5,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Black, 38",Value Added Reseller,The Gear Store,Southwest,United States,North America
SO43906,2,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Black, 44",Value Added Reseller,The Gear Store,Southwest,United States,North America
SO43906,3,26,4.75,0.1,3.3963,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain Bike Socks, M",Value Added Reseller,The Gear Store,Southwest,United States,North America
SO43906,4,1,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Black, 48",Value Added Reseller,The Gear Store,Southwest,United States,North America
SO43906,5,5,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Long-Sleeve Logo Jersey, L",Value Added Reseller,The Gear Store,Southwest,United States,North America
SO43906,6,3,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Long-Sleeve Logo Jersey, M",Value Added Reseller,The Gear Store,Southwest,United States,North America
SO43906,7,7,5.1865,0,5.7052,2/5/2011,February,2,1,2011,Carson,Sales Representative,AWC Logo Cap,Value Added Reseller,The Gear Store,Southwest,United States,North America
SO43906,8,1,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Silver, 42",Value Added Reseller,The Gear Store,Southwest,United States,North America
SO43906,9,3,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Silver, 48",Value Added Reseller,The Gear Store,Southwest,United States,North America
SO43906,10,1,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Silver, 44",Value Added Reseller,The Gear Store,Southwest,United States,North America
SO43906,11,3,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Black, 42",Value Added Reseller,The Gear Store,Southwest,United States,North America
SO43906,12,1,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Sport-100 Helmet, Black",Value Added Reseller,The Gear Store,Southwest,United States,North America
SO43906,13,2,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Sport-100 Helmet, Blue",Value Added Reseller,The Gear Store,Southwest,United States,North America
SO43906,14,2,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Long-Sleeve Logo Jersey, XL",Value Added Reseller,The Gear Store,Southwest,United States,North America
